"DateTime","US Dollars ($)"
"2016-07-06 04:00:00",2057491309
"2016-07-07 04:00:00",2264028068
"2016-07-08 04:00:00",1249563413
"2016-07-09 04:00:00",1249563413
"2016-07-10 04:00:00",1249563413
"2016-07-11 04:00:00",1360658322
"2016-07-12 04:00:00",1455254345
"2016-07-13 04:00:00",1323599305
"2016-07-14 04:00:00",1744780365
"2016-07-15 04:00:00",22963070
"2016-07-16 04:00:00",22963070
"2016-07-17 04:00:00",22963070
"2016-07-18 04:00:00",332772478
"2016-07-19 04:00:00",1334853124
"2016-07-20 04:00:00",2221962592
"2016-07-21 04:00:00",2998120376
"2016-07-22 04:00:00",1883157459
"2016-07-23 04:00:00",1883157459
"2016-07-24 04:00:00",1883157459
"2016-07-25 04:00:00",1974693668
"2016-07-26 04:00:00",2682585259
"2016-07-27 04:00:00",2516846543
"2016-07-28 04:00:00",2316561928
"2016-07-29 04:00:00",1890295538
"2016-07-30 04:00:00",1890295538
"2016-07-31 04:00:00",1890295538
"2016-08-01 04:00:00",1668082849
"2016-08-02 04:00:00",1670914804
"2016-08-03 04:00:00",1409195117
"2016-08-04 04:00:00",1629184732
"2016-08-05 04:00:00",1545685431
"2016-08-06 04:00:00",1545685431
"2016-08-07 04:00:00",1545685431
"2016-08-08 04:00:00",1696324912
"2016-08-09 04:00:00",1679012434
"2016-08-10 04:00:00",1542664560
"2016-08-11 04:00:00",1623698037
"2016-08-12 04:00:00",1505003007
"2016-08-13 04:00:00",1505003007
"2016-08-14 04:00:00",1505003007
"2016-08-15 04:00:00",255252862
"2016-08-16 04:00:00",1229089692
"2016-08-17 04:00:00",1469144565
"2016-08-18 04:00:00",1621944257
"2016-08-19 04:00:00",1572708266
"2016-08-20 04:00:00",1572708266
"2016-08-21 04:00:00",1572708266
"2016-08-22 04:00:00",1584131320
"2016-08-23 04:00:00",2155387028
"2016-08-24 04:00:00",1962004004
"2016-08-25 04:00:00",947720057
"2016-08-26 04:00:00",913788938
"2016-08-27 04:00:00",913788938
"2016-08-28 04:00:00",913788938
"2016-08-29 04:00:00",989913838
"2016-08-30 04:00:00",1042262914
"2016-08-31 04:00:00",571858165
"2016-09-01 04:00:00",536762539
"2016-09-02 04:00:00",690228542
"2016-09-03 04:00:00",690228542
"2016-09-04 04:00:00",690228542
"2016-09-05 04:00:00",690228542
"2016-09-06 04:00:00",726952693
"2016-09-07 04:00:00",577781523
"2016-09-08 04:00:00",749527265
"2016-09-09 04:00:00",716801948
"2016-09-10 04:00:00",716801948
"2016-09-11 04:00:00",716801948
"2016-09-12 04:00:00",855969836
"2016-09-13 04:00:00",2042520100
"2016-09-14 04:00:00",1751388430
"2016-09-15 04:00:00",453821316
"2016-09-16 04:00:00",1310177690
"2016-09-17 04:00:00",1310177690
"2016-09-18 04:00:00",1310177690
"2016-09-19 04:00:00",1397893917
"2016-09-20 04:00:00",1686309106
"2016-09-21 04:00:00",1932580678
"2016-09-22 04:00:00",2229202191
"2016-09-23 04:00:00",2107486138
"2016-09-24 04:00:00",2107486138
"2016-09-25 04:00:00",2107486138
"2016-09-26 04:00:00",2279990268
"2016-09-27 04:00:00",2282758465
"2016-09-28 04:00:00",2176983587
"2016-09-29 04:00:00",2008530036
"2016-09-30 04:00:00",1831095464
"2016-10-01 04:00:00",1831095464
"2016-10-02 04:00:00",1831095464
"2016-10-03 04:00:00",1924075811
"2016-10-04 04:00:00",2028659851
"2016-10-05 04:00:00",1649882570
"2016-10-06 04:00:00",1894990371
"2016-10-07 04:00:00",2071805650
"2016-10-08 04:00:00",2071805650
"2016-10-09 04:00:00",2071805650
"2016-10-10 04:00:00",2071805650
"2016-10-11 04:00:00",2055103488
"2016-10-12 04:00:00",1946246539
"2016-10-13 04:00:00",2073320135
"2016-10-14 04:00:00",729167051
"2016-10-15 04:00:00",729167051
"2016-10-16 04:00:00",729167051
"2016-10-17 04:00:00",746080327
"2016-10-18 04:00:00",1721822082
"2016-10-19 04:00:00",1623310699
"2016-10-20 04:00:00",1870183079
"2016-10-21 04:00:00",1959123175
"2016-10-22 04:00:00",1959123175
"2016-10-23 04:00:00",1959123175
"2016-10-24 04:00:00",2136012239
"2016-10-25 04:00:00",2202848780
"2016-10-26 04:00:00",2088773506
"2016-10-27 04:00:00",1209865293
"2016-10-28 04:00:00",1222275983
"2016-10-29 04:00:00",1222275983
"2016-10-30 04:00:00",1222275983
"2016-10-31 04:00:00",1199743214
"2016-11-01 04:00:00",1151088207
"2016-11-02 04:00:00",867763867
"2016-11-03 04:00:00",1173275805
"2016-11-04 04:00:00",1160117066
"2016-11-05 04:00:00",1160117066
"2016-11-06 04:00:00",1160117066
"2016-11-07 05:00:00",1385333057
"2016-11-08 05:00:00",1370667285
"2016-11-09 05:00:00",1181664303
"2016-11-10 05:00:00",1298259138
"2016-11-11 05:00:00",1298259138
"2016-11-12 05:00:00",1298259138
"2016-11-13 05:00:00",1298259138
"2016-11-14 05:00:00",1356330717
"2016-11-15 05:00:00",468397371
"2016-11-16 05:00:00",1339642517
"2016-11-17 05:00:00",1509831935
"2016-11-18 05:00:00",1502552563
"2016-11-19 05:00:00",1502552563
"2016-11-20 05:00:00",1502552563
"2016-11-21 05:00:00",1764203614
"2016-11-22 05:00:00",2014765075
"2016-11-23 05:00:00",1274608341
"2016-11-24 05:00:00",1274608341
"2016-11-25 05:00:00",1346284357
"2016-11-26 05:00:00",1346284357
"2016-11-27 05:00:00",1346284357
"2016-11-28 05:00:00",1308414015
"2016-11-29 05:00:00",1587388474
"2016-11-30 05:00:00",1439732417
"2016-12-01 05:00:00",1465551592
"2016-12-02 05:00:00",1393104701
"2016-12-03 05:00:00",1393104701
"2016-12-04 05:00:00",1393104701
"2016-12-05 05:00:00",1476124474
"2016-12-06 05:00:00",1617175029
"2016-12-07 05:00:00",1303890443
"2016-12-08 05:00:00",1463436419
"2016-12-09 05:00:00",1511492605
"2016-12-10 05:00:00",1511492605
"2016-12-11 05:00:00",1511492605
"2016-12-12 05:00:00",1682588446
"2016-12-13 05:00:00",1767515463
"2016-12-14 05:00:00",1672725626
"2016-12-15 05:00:00",489053456
"2016-12-16 05:00:00",320383403
"2016-12-17 05:00:00",320383403
"2016-12-18 05:00:00",320383403
"2016-12-19 05:00:00",1418062200
"2016-12-20 05:00:00",1469018188
"2016-12-21 05:00:00",696587489
"2016-12-22 05:00:00",893354523
"2016-12-23 05:00:00",1864569549
"2016-12-24 05:00:00",1864569549
"2016-12-25 05:00:00",1864569549
"2016-12-26 05:00:00",1864569549
"2016-12-27 05:00:00",1870153504
"2016-12-28 05:00:00",1814456144
"2016-12-29 05:00:00",827705583
"2016-12-30 05:00:00",730859859
"2016-12-31 05:00:00",730859859
"2017-01-01 05:00:00",730859859
"2017-01-02 05:00:00",730859859
"2017-01-03 05:00:00",760853684
"2017-01-04 05:00:00",511805255
"2017-01-05 05:00:00",770341121
"2017-01-06 05:00:00",810703542
"2017-01-07 05:00:00",810703542
"2017-01-08 05:00:00",810703542
"2017-01-09 05:00:00",905878920
"2017-01-10 05:00:00",1128390369
"2017-01-11 05:00:00",976871152
"2017-01-12 05:00:00",1093681825
"2017-01-13 05:00:00",705991764
"2017-01-14 05:00:00",705991764
"2017-01-15 05:00:00",705991764
"2017-01-16 05:00:00",705991764
"2017-01-17 05:00:00",722054894
"2017-01-18 05:00:00",925173640
"2017-01-19 05:00:00",1038002195
"2017-01-20 05:00:00",1125041685
"2017-01-21 05:00:00",1125041685
"2017-01-22 05:00:00",1125041685
"2017-01-23 05:00:00",1663807831
"2017-01-24 05:00:00",1938503676
"2017-01-25 05:00:00",1951699778
"2017-01-26 05:00:00",1765620328
"2017-01-27 05:00:00",1688155620
"2017-01-28 05:00:00",1688155620
"2017-01-29 05:00:00",1688155620
"2017-01-30 05:00:00",1700628149
"2017-01-31 05:00:00",1730771904
"2017-02-01 05:00:00",1236211074
"2017-02-02 05:00:00",1376198516
"2017-02-03 05:00:00",1401979029
"2017-02-04 05:00:00",1401979029
"2017-02-05 05:00:00",1401979029
"2017-02-06 05:00:00",1904111422
"2017-02-07 05:00:00",1897365358
"2017-02-08 05:00:00",1675705594
"2017-02-09 05:00:00",1804861715
"2017-02-10 05:00:00",1831341658
"2017-02-11 05:00:00",1831341658
"2017-02-12 05:00:00",1831341658
"2017-02-13 05:00:00",1993455229
"2017-02-14 05:00:00",1978463942
"2017-02-15 05:00:00",278088323
"2017-02-16 05:00:00",1414315164
"2017-02-17 05:00:00",1761518087
"2017-02-18 05:00:00",1761518087
"2017-02-19 05:00:00",1761518087
"2017-02-20 05:00:00",1761518087
"2017-02-21 05:00:00",1636726491
"2017-02-22 05:00:00",1871779745
"2017-02-23 05:00:00",1071499066
"2017-02-24 05:00:00",1085104629
"2017-02-25 05:00:00",1085104629
"2017-02-26 05:00:00",1085104629
"2017-02-27 05:00:00",1132927151
"2017-02-28 05:00:00",1065959993
"2017-03-01 05:00:00",993585486
"2017-03-02 05:00:00",1175880580
"2017-03-03 05:00:00",1168574614
"2017-03-04 05:00:00",1168574614
"2017-03-05 05:00:00",1168574614
"2017-03-06 05:00:00",1269685465
"2017-03-07 05:00:00",1356934054
"2017-03-08 05:00:00",997219667
"2017-03-09 05:00:00",1157515142
"2017-03-10 05:00:00",1072687601
"2017-03-11 05:00:00",1072687601
"2017-03-12 05:00:00",1072687601
"2017-03-13 04:00:00",1369458379
"2017-03-14 04:00:00",1472043865
"2017-03-15 04:00:00",2012047535
"2017-03-16 04:00:00",1984284337
"2017-03-17 04:00:00",2538237579
"2017-03-18 04:00:00",2538237579
"2017-03-19 04:00:00",2538237579
"2017-03-20 04:00:00",2674324938
"2017-03-21 04:00:00",3046266126
"2017-03-22 04:00:00",2934345324
"2017-03-23 04:00:00",1895908405
"2017-03-24 04:00:00",1904793865
"2017-03-25 04:00:00",1904793865
"2017-03-26 04:00:00",1904793865
"2017-03-27 04:00:00",2092420200
"2017-03-28 04:00:00",2112187985
"2017-03-29 04:00:00",2005737145
"2017-03-30 04:00:00",1698140702
"2017-03-31 04:00:00",1684489543
"2017-04-01 04:00:00",1684489543
"2017-04-02 04:00:00",1684489543
"2017-04-03 04:00:00",1746090493
"2017-04-04 04:00:00",1808494375
"2017-04-05 04:00:00",1563127708
"2017-04-06 04:00:00",1839453609
"2017-04-07 04:00:00",1790381717
"2017-04-08 04:00:00",1790381717
"2017-04-09 04:00:00",1790381717
"2017-04-10 04:00:00",1958978429
"2017-04-11 04:00:00",2047744081
"2017-04-12 04:00:00",1744291799
"2017-04-13 04:00:00",1930662985
"2017-04-14 04:00:00",475308036
"2017-04-15 04:00:00",475308036
"2017-04-16 04:00:00",475308036
"2017-04-17 04:00:00",730357288
"2017-04-18 04:00:00",1935081199
"2017-04-19 04:00:00",1979967382
"2017-04-20 04:00:00",2368780458
"2017-04-21 04:00:00",2708393937
"2017-04-22 04:00:00",2708393937
"2017-04-23 04:00:00",2708393937
"2017-04-24 04:00:00",3116662651
"2017-04-25 04:00:00",3388450624
"2017-04-26 04:00:00",2330010960
"2017-04-27 04:00:00",1738802983
"2017-04-28 04:00:00",1470045386
"2017-04-29 04:00:00",1470045386
"2017-04-30 04:00:00",1470045386
"2017-05-01 04:00:00",1551147449
"2017-05-02 04:00:00",1693379904
"2017-05-03 04:00:00",1328508578
"2017-05-04 04:00:00",1606092508
"2017-05-05 04:00:00",1701012275
"2017-05-06 04:00:00",1701012275
"2017-05-07 04:00:00",1701012275
"2017-05-08 04:00:00",1867671634
"2017-05-09 04:00:00",1843949561
"2017-05-10 04:00:00",1624765217
"2017-05-11 04:00:00",1777477320
"2017-05-12 04:00:00",1692023396
"2017-05-13 04:00:00",1692023396
"2017-05-14 04:00:00",1692023396
"2017-05-15 04:00:00",1475027514
"2017-05-16 04:00:00",1859378502
"2017-05-17 04:00:00",1654167997
"2017-05-18 04:00:00",1840263366
"2017-05-19 04:00:00",1825973941
"2017-05-20 04:00:00",1825973941
"2017-05-21 04:00:00",1825973941
"2017-05-22 04:00:00",2338334867
"2017-05-23 04:00:00",2894046467
"2017-05-24 04:00:00",2644499690
"2017-05-25 04:00:00",2587735637
"2017-05-26 04:00:00",2656297929
"2017-05-27 04:00:00",2656297929
"2017-05-28 04:00:00",2656297929
"2017-05-29 04:00:00",2656297929
"2017-05-30 04:00:00",2634009674
"2017-05-31 04:00:00",2092081662
"2017-06-01 04:00:00",433484094
"2017-06-02 04:00:00",405800370
"2017-06-03 04:00:00",405800370
"2017-06-04 04:00:00",405800370
"2017-06-05 04:00:00",889314985
"2017-06-06 04:00:00",1053423731
"2017-06-07 04:00:00",891395091
"2017-06-08 04:00:00",1134770894
"2017-06-09 04:00:00",1288250174
"2017-06-10 04:00:00",1288250174
"2017-06-11 04:00:00",1288250174
"2017-06-12 04:00:00",1285666565
"2017-06-13 04:00:00",1562331837
"2017-06-14 04:00:00",1430504956
"2017-06-15 04:00:00",1589711151
"2017-06-16 04:00:00",1306446468
"2017-06-17 04:00:00",1306446468
"2017-06-18 04:00:00",1306446468
"2017-06-19 04:00:00",1591411174
"2017-06-20 04:00:00",1749030487
"2017-06-21 04:00:00",2179194677
"2017-06-22 04:00:00",2435617183
"2017-06-23 04:00:00",2645297815
"2017-06-24 04:00:00",2645297815
"2017-06-25 04:00:00",2645297815
"2017-06-26 04:00:00",2774839508
"2017-06-27 04:00:00",2895997015
"2017-06-28 04:00:00",2557300958
"2017-06-29 04:00:00",2415560486
"2017-06-30 04:00:00",2271158435
"2017-07-01 04:00:00",2271158435
"2017-07-02 04:00:00",2271158435
"2017-07-03 04:00:00",2145231389
"2017-07-04 04:00:00",2145231389
"2017-07-05 04:00:00",2743810253
"2017-07-06 04:00:00",3078686843
"2017-07-07 04:00:00",1729167778
"2017-07-08 04:00:00",1729167778
"2017-07-09 04:00:00",1729167778
"2017-07-10 04:00:00",1872293530
"2017-07-11 04:00:00",1843678094
"2017-07-12 04:00:00",1633036998
"2017-07-13 04:00:00",1753508075
"2017-07-14 04:00:00",167845394
"2017-07-15 04:00:00",167845394
"2017-07-16 04:00:00",167845394
"2017-07-17 04:00:00",1071445317
"2017-07-18 04:00:00",1273927090
"2017-07-19 04:00:00",1146228113
"2017-07-20 04:00:00",1337793401
"2017-07-21 04:00:00",1559965624
"2017-07-22 04:00:00",1559965624
"2017-07-23 04:00:00",1559965624
"2017-07-24 04:00:00",1667958518
"2017-07-25 04:00:00",1677429848
"2017-07-26 04:00:00",1614826967
"2017-07-27 04:00:00",1470249813
"2017-07-28 04:00:00",1205728689
"2017-07-29 04:00:00",1205728689
"2017-07-30 04:00:00",1205728689
"2017-07-31 04:00:00",1178150846
"2017-08-01 04:00:00",1183779038
"2017-08-02 04:00:00",832969305
"2017-08-03 04:00:00",962032304
"2017-08-04 04:00:00",883491406
"2017-08-05 04:00:00",883491406
"2017-08-06 04:00:00",883491406
"2017-08-07 04:00:00",1014268549
"2017-08-08 04:00:00",1088031046
"2017-08-09 04:00:00",617045006
"2017-08-10 04:00:00",737807113
"2017-08-11 04:00:00",664905780
"2017-08-12 04:00:00",664905780
"2017-08-13 04:00:00",664905780
"2017-08-14 04:00:00",845344974
"2017-08-15 04:00:00",213998964
"2017-08-16 04:00:00",130498753
"2017-08-17 04:00:00",1102094760
"2017-08-18 04:00:00",1079080578
"2017-08-19 04:00:00",1079080578
"2017-08-20 04:00:00",1079080578
"2017-08-21 04:00:00",1275549591
"2017-08-22 04:00:00",1779329038
"2017-08-23 04:00:00",868967701
"2017-08-24 04:00:00",1032877304
"2017-08-25 04:00:00",867857556
"2017-08-26 04:00:00",867857556
"2017-08-27 04:00:00",867857556
"2017-08-28 04:00:00",1733842997
"2017-08-29 04:00:00",1878037956
"2017-08-30 04:00:00",1695184629
"2017-08-31 04:00:00",483860177
"2017-09-01 04:00:00",501881564
"2017-09-02 04:00:00",501881564
"2017-09-03 04:00:00",501881564
"2017-09-04 04:00:00",501881564
"2017-09-05 04:00:00",544520025
"2017-09-06 04:00:00",208022975
"2017-09-07 04:00:00",424155259
"2017-09-08 04:00:00",344460933
"2017-09-09 04:00:00",344460933
"2017-09-10 04:00:00",344460933
"2017-09-11 04:00:00",577641056
"2017-09-12 04:00:00",636142702
"2017-09-13 04:00:00",488937611
"2017-09-14 04:00:00",666783435
"2017-09-15 04:00:00",583325941
"2017-09-16 04:00:00",583325941
"2017-09-17 04:00:00",583325941
"2017-09-18 04:00:00",981648556
"2017-09-19 04:00:00",1384398469
"2017-09-20 04:00:00",1290008103
"2017-09-21 04:00:00",674478726
"2017-09-22 04:00:00",731214131
"2017-09-23 04:00:00",731214131
"2017-09-24 04:00:00",731214131
"2017-09-25 04:00:00",915518990
"2017-09-26 04:00:00",938874403
"2017-09-27 04:00:00",910658829
"2017-09-28 04:00:00",854259063
"2017-09-29 04:00:00",691076213
"2017-09-30 04:00:00",691076213
"2017-10-01 04:00:00",691076213
"2017-10-02 04:00:00",712659434
"2017-10-03 04:00:00",794468516
"2017-10-04 04:00:00",544380974
"2017-10-05 04:00:00",761160795
"2017-10-06 04:00:00",930610314
"2017-10-07 04:00:00",930610314
"2017-10-08 04:00:00",930610314
"2017-10-09 04:00:00",930610314
"2017-10-10 04:00:00",899410004
"2017-10-11 04:00:00",763320362
"2017-10-12 04:00:00",861800253
"2017-10-13 04:00:00",222360537
"2017-10-14 04:00:00",222360537
"2017-10-15 04:00:00",222360537
"2017-10-16 04:00:00",302999147
"2017-10-17 04:00:00",1231178715
"2017-10-18 04:00:00",1091793940
"2017-10-19 04:00:00",657775247
"2017-10-20 04:00:00",537538116
"2017-10-21 04:00:00",537538116
"2017-10-22 04:00:00",537538116
"2017-10-23 04:00:00",865746810
"2017-10-24 04:00:00",1149053703
"2017-10-25 04:00:00",1058506686
"2017-10-26 04:00:00",260988075
"2017-10-27 04:00:00",179378427
"2017-10-28 04:00:00",179378427
"2017-10-29 04:00:00",179378427
"2017-10-30 04:00:00",283642235
"2017-10-31 04:00:00",189275648
"2017-11-01 04:00:00",57028855
"2017-11-02 04:00:00",280666658
"2017-11-03 04:00:00",385875574
"2017-11-04 04:00:00",385875574
"2017-11-05 04:00:00",385875574
"2017-11-06 05:00:00",432404839
"2017-11-07 05:00:00",475440032
"2017-11-08 05:00:00",209405744
"2017-11-09 05:00:00",307273594
"2017-11-10 05:00:00",307273594
"2017-11-11 05:00:00",304492898
"2017-11-12 05:00:00",304492898
"2017-11-13 05:00:00",416167120
"2017-11-14 05:00:00",482859405
"2017-11-15 05:00:00",256023169
"2017-11-16 05:00:00",466622500
"2017-11-17 05:00:00",1212066839
"2017-11-18 05:00:00",1212066839
"2017-11-19 05:00:00",1212066839
"2017-11-20 05:00:00",775583423
"2017-11-21 05:00:00",1129272932
"2017-11-22 05:00:00",894828518
"2017-11-23 05:00:00",894828518
"2017-11-24 05:00:00",1082895953
"2017-11-25 05:00:00",1082895953
"2017-11-26 05:00:00",1082895953
"2017-11-27 05:00:00",1068810204
"2017-11-28 05:00:00",1348413462
"2017-11-29 05:00:00",1118738139
"2017-11-30 05:00:00",727907104
"2017-12-01 05:00:00",645938092
"2017-12-02 05:00:00",645938092
"2017-12-03 05:00:00",645938092
"2017-12-04 05:00:00",884152797
"2017-12-05 05:00:00",864346609
"2017-12-06 05:00:00",600699522
"2017-12-07 05:00:00",789507402
"2017-12-08 05:00:00",699099474
"2017-12-09 05:00:00",699099474
"2017-12-10 05:00:00",699099474
"2017-12-11 05:00:00",892509779
"2017-12-12 05:00:00",803700186
"2017-12-13 05:00:00",616203069
"2017-12-14 05:00:00",785944510
"2017-12-15 05:00:00",154690856
"2017-12-16 05:00:00",154690856
"2017-12-17 05:00:00",154690856
"2017-12-18 05:00:00",873979446
"2017-12-19 05:00:00",1022946297
"2017-12-20 05:00:00",874241775
"2017-12-21 05:00:00",969576505
"2017-12-22 05:00:00",1234426850
"2017-12-23 05:00:00",1234426850
"2017-12-24 05:00:00",1234426850
"2017-12-25 05:00:00",1234426850
"2017-12-26 05:00:00",1252996794
"2017-12-27 05:00:00",1145261649
"2017-12-28 05:00:00",341445799
"2017-12-29 05:00:00",339835807
"2017-12-30 05:00:00",339835807
"2017-12-31 05:00:00",339835807
"2018-01-01 05:00:00",339835807
"2018-01-02 05:00:00",343887773
"2018-01-03 05:00:00",145095112
"2018-01-04 05:00:00",484214184
"2018-01-05 05:00:00",588469125
"2018-01-06 05:00:00",588469125
"2018-01-07 05:00:00",588469125
"2018-01-08 05:00:00",571954839
"2018-01-09 05:00:00",798294435
"2018-01-10 05:00:00",686890349
"2018-01-11 05:00:00",801276026
"2018-01-12 05:00:00",281127699
"2018-01-13 05:00:00",281127699
"2018-01-14 05:00:00",281127699
"2018-01-15 05:00:00",281127699
"2018-01-16 05:00:00",319383149
"2018-01-17 05:00:00",315249572
"2018-01-18 05:00:00",535426443
"2018-01-19 05:00:00",623023747
"2018-01-20 05:00:00",623023747
"2018-01-21 05:00:00",623023747
"2018-01-22 05:00:00",693314480
"2018-01-23 05:00:00",1236682935
"2018-01-24 05:00:00",1257374010
"2018-01-25 05:00:00",1026250416
"2018-01-26 05:00:00",801820022
"2018-01-27 05:00:00",801820022
"2018-01-28 05:00:00",801820022
"2018-01-29 05:00:00",836451583
"2018-01-30 05:00:00",728243833
"2018-01-31 05:00:00",606465686
"2018-02-01 05:00:00",798549823
"2018-02-02 05:00:00",1052484135
"2018-02-03 05:00:00",1052484135
"2018-02-04 05:00:00",1052484135
"2018-02-05 05:00:00",1095526797
"2018-02-06 05:00:00",1155222935
"2018-02-07 05:00:00",883305322
"2018-02-08 05:00:00",1053642755
"2018-02-09 05:00:00",1012906085
"2018-02-10 05:00:00",1012906085
"2018-02-11 05:00:00",1012906085
"2018-02-12 05:00:00",993824332
"2018-02-13 05:00:00",1081665745
"2018-02-14 05:00:00",957173168
"2018-02-15 05:00:00",435588343
"2018-02-16 05:00:00",521250448
"2018-02-17 05:00:00",521250448
"2018-02-18 05:00:00",521250448
"2018-02-19 05:00:00",521250448
"2018-02-20 05:00:00",1998935998
"2018-02-21 05:00:00",1532321626
"2018-02-22 05:00:00",722652698
"2018-02-23 05:00:00",690763185
"2018-02-24 05:00:00",690763185
"2018-02-25 05:00:00",690763185
"2018-02-26 05:00:00",643796307
"2018-02-27 05:00:00",754761737
"2018-02-28 05:00:00",271402637
"2018-03-01 05:00:00",513083874
"2018-03-02 05:00:00",674499404
"2018-03-03 05:00:00",674499404
"2018-03-04 05:00:00",674499404
"2018-03-05 05:00:00",912422654
"2018-03-06 05:00:00",962884094
"2018-03-07 05:00:00",658361274
"2018-03-08 05:00:00",890778574
"2018-03-09 05:00:00",767053307
"2018-03-10 05:00:00",767053307
"2018-03-11 05:00:00",767053307
"2018-03-12 04:00:00",805688339
"2018-03-13 04:00:00",873532919
"2018-03-14 04:00:00",807080399
"2018-03-15 04:00:00",486887514
"2018-03-16 04:00:00",1374115633
"2018-03-17 04:00:00",1374115633
"2018-03-18 04:00:00",1374115633
"2018-03-19 04:00:00",1609618324
"2018-03-20 04:00:00",1806235509
"2018-03-21 04:00:00",2212316628
"2018-03-22 04:00:00",2460725132
"2018-03-23 04:00:00",2378289515
"2018-03-24 04:00:00",2378289515
"2018-03-25 04:00:00",2378289515
"2018-03-26 04:00:00",2386693024
"2018-03-27 04:00:00",2442513752
"2018-03-28 04:00:00",2406333414
"2018-03-29 04:00:00",2101906841
"2018-03-30 04:00:00",1959670651
"2018-03-31 04:00:00",1959670651
"2018-04-01 04:00:00",1959670651
"2018-04-02 04:00:00",1953510373
"2018-04-03 04:00:00",2023812224
"2018-04-04 04:00:00",1816519123
"2018-04-05 04:00:00",2224005698
"2018-04-06 04:00:00",2149640102
"2018-04-07 04:00:00",2149640102
"2018-04-08 04:00:00",2149640102
"2018-04-09 04:00:00",2165407845
"2018-04-10 04:00:00",2338721557
"2018-04-11 04:00:00",2268452219
"2018-04-12 04:00:00",2487933328
"2018-04-13 04:00:00",1897653168
"2018-04-14 04:00:00",1897653168
"2018-04-15 04:00:00",1897653168
"2018-04-16 04:00:00",2064078225
"2018-04-17 04:00:00",2231234721
"2018-04-18 04:00:00",2208038297
"2018-04-19 04:00:00",2638122111
"2018-04-20 04:00:00",2628255761
"2018-04-21 04:00:00",2628255761
"2018-04-22 04:00:00",2628255761
"2018-04-23 04:00:00",3406092198
"2018-04-24 04:00:00",3531081422
"2018-04-25 04:00:00",3542944286
"2018-04-26 04:00:00",2849581118
"2018-04-27 04:00:00",2888401127
"2018-04-28 04:00:00",2888401127
"2018-04-29 04:00:00",2888401127
"2018-04-30 04:00:00",2742191929
"2018-05-01 04:00:00",2811782652
"2018-05-02 04:00:00",2593550801
"2018-05-03 04:00:00",3083774237
"2018-05-04 04:00:00",3090518727
"2018-05-05 04:00:00",3090518727
"2018-05-06 04:00:00",3090518727
"2018-05-07 04:00:00",3086491659
"2018-05-08 04:00:00",3134606979
"2018-05-09 04:00:00",2941049487
"2018-05-10 04:00:00",3102197095
"2018-05-11 04:00:00",3073879138
"2018-05-12 04:00:00",3073879138
"2018-05-13 04:00:00",3073879138
"2018-05-14 04:00:00",3078761529
"2018-05-15 04:00:00",2931316633
"2018-05-16 04:00:00",2863729294
"2018-05-17 04:00:00",3012090884
"2018-05-18 04:00:00",3071679186
"2018-05-19 04:00:00",3071679186
"2018-05-20 04:00:00",3071679186
"2018-05-21 04:00:00",3144310723
"2018-05-22 04:00:00",3615148569
"2018-05-23 04:00:00",3559844795
"2018-05-24 04:00:00",3788314817
"2018-05-25 04:00:00",3829657867
"2018-05-26 04:00:00",3829657867
"2018-05-27 04:00:00",3829657867
"2018-05-28 04:00:00",3829657867
"2018-05-29 04:00:00",3833952606
"2018-05-30 04:00:00",3806430603
"2018-05-31 04:00:00",3539148489
"2018-06-01 04:00:00",1818452557
"2018-06-02 04:00:00",1818452557
"2018-06-03 04:00:00",1818452557
"2018-06-04 04:00:00",1856638916
"2018-06-05 04:00:00",1986234462
"2018-06-06 04:00:00",1886975366
"2018-06-07 04:00:00",2080821454
"2018-06-08 04:00:00",2086600928
"2018-06-09 04:00:00",2086600928
"2018-06-10 04:00:00",2086600928
"2018-06-11 04:00:00",2130078367
"2018-06-12 04:00:00",2171925771
"2018-06-13 04:00:00",2017857765
"2018-06-14 04:00:00",2556093042
"2018-06-15 04:00:00",2421353479
"2018-06-16 04:00:00",2421353479
"2018-06-17 04:00:00",2421353479
"2018-06-18 04:00:00",2169907154
"2018-06-19 04:00:00",2186366885
"2018-06-20 04:00:00",2256303452
"2018-06-21 04:00:00",3214893537
"2018-06-22 04:00:00",3273290586
"2018-06-23 04:00:00",3273290586
"2018-06-24 04:00:00",3273290586
"2018-06-25 04:00:00",3343132074
"2018-06-26 04:00:00",3552114774
"2018-06-27 04:00:00",3521841643
"2018-06-28 04:00:00",3497672525
"2018-06-29 04:00:00",3508466282
"2018-06-30 04:00:00",3508466282
"2018-07-01 04:00:00",3508466282
"2018-07-02 04:00:00",3141346608
"2018-07-03 04:00:00",3143502733
"2018-07-04 04:00:00",3143502733
"2018-07-05 04:00:00",2983693099
"2018-07-06 04:00:00",3354421268
"2018-07-07 04:00:00",3354421268
"2018-07-08 04:00:00",3354421268
"2018-07-09 04:00:00",2106961329
"2018-07-10 04:00:00",2352726565
"2018-07-11 04:00:00",3046145870
"2018-07-12 04:00:00",3162204779
"2018-07-13 04:00:00",2678925961
"2018-07-14 04:00:00",2678925961
"2018-07-15 04:00:00",2678925961
"2018-07-16 04:00:00",2591145463
"2018-07-17 04:00:00",2743000149
"2018-07-18 04:00:00",2584637796
"2018-07-19 04:00:00",2796980001
"2018-07-20 04:00:00",2843058453
"2018-07-21 04:00:00",2843058453
"2018-07-22 04:00:00",2843058453
"2018-07-23 04:00:00",3424550104
"2018-07-24 04:00:00",3566299499
